id,title,actors,director,genres,keywords,soup
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['skandarkeynes', 'georgiehenley', 'simonpegg']",michaelapted,"['adventure', 'family', 'fantasy']","['basedonnovel', 'magic', 'goodvsevil']",skandarkeynes georgiehenley simonpegg adventure family fantasy basedonnovel magic goodvsevil michaelapted
676,Pearl Harbor,"['benaffleck', 'joshhartnett', 'katebeckinsale']",michaelbay,"['history', 'romance', 'war']","['nurse', 'patriotism', 'hawaii']",benaffleck joshhartnett katebeckinsale history romance war nurse patriotism hawaii michaelbay
1858,Transformers,"['shialabeouf', 'joshduhamel', 'meganfox']",michaelbay,"['adventure', 'sciencefiction', 'action']","['destroy', 'transformation', 'alien']",shialabeouf joshduhamel meganfox adventure sciencefiction action destroy transformation alien michaelbay
1966,Alexander,"['colinfarrell', 'angelinajolie', 'valkilmer']",oliverstone,"['war', 'history', 'action']","['aristotle', 'egypt', 'greece']",colinfarrell angelinajolie valkilmer war history action aristotle egypt greece oliverstone
675,Harry Potter and the Order of the Phoenix,"['danielradcliffe', 'rupertgrint', 'emmawatson']",davidyates,"['adventure', 'fantasy', 'family']","['prophecy', 'witch', 'lossoflover']",danielradcliffe rupertgrint emmawatson adventure fantasy family prophecy witch lossoflover davidyates
674,Harry Potter and the Goblet of Fire,"['danielradcliffe', 'rupertgrint', 'emmawatson']",mikenewell,"['adventure', 'fantasy', 'family']","['magic', 'dyinganddeath', 'broom']",danielradcliffe rupertgrint emmawatson adventure fantasy family magic dyinganddeath broom mikenewell
8960,Hancock,"['willsmith', 'charlizetheron', 'jasonbateman']",peterberg,"['fantasy', 'action']","['flying', 'alcohol', ""loveofone'slife""]",willsmith charlizetheron jasonbateman fantasy action flying alcohol loveofone'slife peterberg
6479,I Am Legend,"['willsmith', 'alicebraga', 'charlietahan']",francislawrence,"['drama', 'horror', 'action']","['savingtheworld', 'lostcivilisation', 'post-apocalyptic']",willsmith alicebraga charlietahan drama horror action savingtheworld lostcivilisation post-apocalyptic francislawrence
118,Charlie and the Chocolate Factory,"['johnnydepp', 'freddiehighmore', 'davidkelly']",timburton,"['adventure', 'comedy', 'family']","['londonengland', 'fathersonrelationship', 'chocolate']",johnnydepp freddiehighmore davidkelly adventure comedy family londonengland fathersonrelationship chocolate timburton
2062,Ratatouille,"['pattonoswalt', 'ianholm', 'louromano']",janpinkava,"['animation', 'comedy', 'family']","['paris', 'brotherbrotherrelationship', 'expensiverestaurant']",pattonoswalt ianholm louromano animation comedy family paris brotherbrotherrelationship expensiverestaurant janpinkava
272,Batman Begins,"['christianbale', 'michaelcaine', 'liamneeson']",christophernolan,"['action', 'crime', 'drama']","['himalaya', 'martialarts', 'dccomics']",christianbale michaelcaine liamneeson action crime drama himalaya martialarts dccomics christophernolan
10527,Madagascar: Escape 2 Africa,"['benstiller', 'jadapinkettsmith', 'davidschwimmer']",ericdarnell,"['family', 'animation']","['africa', 'jealousy', 'dance']",benstiller jadapinkettsmith davidschwimmer family animation africa jealousy dance ericdarnell
18360,Night at the Museum: Battle of the Smithsonian,"['benstiller', 'amyadams', 'owenwilson']",shawnlevy,"['adventure', 'fantasy', 'action']","['museum', 'theodoreroosevelt', 'duringcreditsstinger']",benstiller amyadams owenwilson adventure fantasy action museum theodoreroosevelt duringcreditsstinger shawnlevy
2080,X-Men Origins: Wolverine,"['hughjackman', 'lievschreiber', 'dannyhuston']",gavinhood,"['adventure', 'action', 'thriller']","['corruption', 'mutant', 'boxer']",hughjackman lievschreiber dannyhuston adventure action thriller corruption mutant boxer gavinhood
605,The Matrix Revolutions,"['keanureeves', 'laurencefishburne', 'carrie-annemoss']",lillywachowski,"['adventure', 'action', 'thriller']","['savingtheworld', 'artificialintelligence', 'manvsmachine']",keanureeves laurencefishburne carrie-annemoss adventure action thriller savingtheworld artificialintelligence manvsmachine lillywachowski
109445,Frozen,"['kristenbell', 'idinamenzel', 'jonathangroff']",chrisbuck,"['animation', 'adventure', 'family']","['queen', 'musical', 'princess']",kristenbell idinamenzel jonathangroff animation adventure family queen musical princess chrisbuck
604,The Matrix Reloaded,"['keanureeves', 'carrie-annemoss', 'laurencefishburne']",lillywachowski,"['adventure', 'action', 'thriller']","['savingtheworld', 'artificialintelligence', 'manvsmachine']",keanureeves carrie-annemoss laurencefishburne adventure action thriller savingtheworld artificialintelligence manvsmachine lillywachowski
76338,Thor: The Dark World,"['chrishemsworth', 'natalieportman', 'tomhiddleston']",alantaylor,"['action', 'adventure', 'fantasy']","['marvelcomic', 'superhero', 'basedoncomicbook']",chrishemsworth natalieportman tomhiddleston action adventure fantasy marvelcomic superhero basedoncomicbook alantaylor
76341,Mad Max: Fury Road,"['tomhardy', 'charlizetheron', 'nicholashoult']",georgemiller,"['action', 'adventure', 'sciencefiction']","['future', 'chase', 'post-apocalyptic']",tomhardy charlizetheron nicholashoult action adventure sciencefiction future chase post-apocalyptic georgemiller
13448,Angels & Demons,"['tomhanks', 'ewanmcgregor', 'ayeletzurer']",ronhoward,"['thriller', 'mystery']","['rome', 'vatican', 'basedonnovel']",tomhanks ewanmcgregor ayeletzurer thriller mystery rome vatican basedonnovel ronhoward
10195,Thor,"['chrishemsworth', 'natalieportman', 'tomhiddleston']",kennethbranagh,"['adventure', 'fantasy', 'action']","['newmexico', 'banishment', 'shield']",chrishemsworth natalieportman tomhiddleston adventure fantasy action newmexico banishment shield kennethbranagh
13053,Bolt,"['johntravolta', 'mileycyrus', 'susieessman']",chriswilliams,"['animation', 'family', 'adventure']","['hamster', 'kidsandfamily', 'animal']",johntravolta mileycyrus susieessman animation family adventure hamster kidsandfamily animal chriswilliams
19585,G-Force,"['samrockwell', 'penélopecruz', 'tracymorgan']",hoytyeatman,"['fantasy', 'action', 'adventure']","['dyr', 'duringcreditsstinger']",samrockwell penélopecruz tracymorgan fantasy action adventure dyr duringcreditsstinger hoytyeatman
57165,Wrath of the Titans,"['samworthington', 'liamneeson', 'ralphfiennes']",jonathanliebesman,['adventure'],"['underworld', 'hades', 'mythology']",samworthington liamneeson ralphfiennes adventure underworld hades mythology jonathanliebesman
62213,Dark Shadows,"['johnnydepp', 'michellepfeiffer', 'helenabonhamcarter']",timburton,"['comedy', 'fantasy']","['witch', 'imprisonment', 'vampire']",johnnydepp michellepfeiffer helenabonhamcarter comedy fantasy witch imprisonment vampire timburton
177677,Mission: Impossible - Rogue Nation,"['tomcruise', 'rebeccaferguson', 'simonpegg']",christophermcquarrie,"['action', 'adventure', 'thriller']","['londonengland', 'spy', 'austria']",tomcruise rebeccaferguson simonpegg action adventure thriller londonengland spy austria christophermcquarrie
7978,The Wolfman,"['beniciodeltoro', 'anthonyhopkins', 'emilyblunt']",joejohnston,"['drama', 'horror', 'thriller']","['fathersonrelationship', 'victorianengland', 'remake']",beniciodeltoro anthonyhopkins emilyblunt drama horror thriller fathersonrelationship victorianengland remake joejohnston
5559,Bee Movie,"['jerryseinfeld', 'renéezellweger', 'jimcummings']",stevehickner,"['family', 'animation', 'adventure']","['factoryworker', 'tennis', 'flower']",jerryseinfeld renéezellweger jimcummings family animation adventure factoryworker tennis flower stevehickner
49444,Kung Fu Panda 2,"['jackblack', 'angelinajolie', 'dustinhoffman']",jenniferyuhnelson,"['animation', 'family']","['martialarts', 'hope', 'fleet']",jackblack angelinajolie dustinhoffman animation family martialarts hope fleet jenniferyuhnelson
10196,The Last Airbender,"['noahringer', 'nicolapeltz', 'jacksonrathbone']",m.nightshyamalan,"['action', 'adventure', 'family']","['fire', 'ice', 'warship']",noahringer nicolapeltz jacksonrathbone action adventure family fire ice warship m.nightshyamalan
956,Mission: Impossible III,"['tomcruise', 'philipseymourhoffman', 'vingrhames']",j.j.abrams,"['adventure', 'action', 'thriller']","['berlin', 'cia', 'vatican']",tomcruise philipseymourhoffman vingrhames adventure action thriller berlin cia vatican j.j.abrams
117251,White House Down,"['channingtatum', 'jamiefoxx', 'joeyking']",rolandemmerich,"['action', 'drama', 'thriller']","['usapresident', 'conspiracy', 'secretservice']",channingtatum jamiefoxx joeyking action drama thriller usapresident conspiracy secretservice rolandemmerich
50321,Mars Needs Moms,"['sethgreen', 'joancusack', 'danfogler']",simonwells,"['adventure', 'animation', 'family']","['boy', 'alien', 'rescue']",sethgreen joancusack danfogler adventure animation family boy alien rescue simonwells
11619,Flushed Away,"['hughjackman', 'katewinslet', 'ianmckellen']",davidbowers,"['adventure', 'animation', 'comedy']","['londonengland', 'underworld', 'return']",hughjackman katewinslet ianmckellen adventure animation comedy londonengland underworld return davidbowers
266647,Pan,"['levimiller', 'garretthedlund', 'hughjackman']",joewright,"['adventure', 'family', 'fantasy']","['flying', 'magic', 'fairytale']",levimiller garretthedlund hughjackman adventure family fantasy flying magic fairytale joewright
82703,Mr. Peabody & Sherman,"['tyburrell', 'maxcharles', 'arielwinter']",robminkoff,"['animation', 'adventure', 'family']","['fathersonrelationship', 'egypt', 'intelligence']",tyburrell maxcharles arielwinter animation adventure family fathersonrelationship egypt intelligence robminkoff
652,Troy,"['bradpitt', 'orlandobloom', 'ericbana']",wolfgangpetersen,"['adventure', 'drama', 'war']","['brotherbrotherrelationship', 'adultery', 'mythology']",bradpitt orlandobloom ericbana adventure drama war brotherbrotherrelationship adultery mythology wolfgangpetersen
80321,Madagascar 3: Europe's Most Wanted,"['benstiller', 'sachabaroncohen', 'davidschwimmer']",conradvernon,"['animation', 'family']","['madagascar', '3d']",benstiller sachabaroncohen davidschwimmer animation family madagascar 3d conradvernon
36669,Die Another Day,"['piercebrosnan', 'halleberry', 'rosamundpike']",leetamahori,"['adventure', 'action', 'thriller']","['laser', 'britishsecretservice', 'secretserviceagent']",piercebrosnan halleberry rosamundpike adventure action thriller laser britishsecretservice secretserviceagent leetamahori
43074,Ghostbusters,"['melissamccarthy', 'kristenwiig', 'katemckinnon']",paulfeig,"['action', 'fantasy', 'comedy']","['femalefriendship', 'ghosthunting', 'reboot']",melissamccarthy kristenwiig katemckinnon action fantasy comedy femalefriendship ghosthunting reboot paulfeig
95,Armageddon,"['brucewillis', 'billybobthornton', 'benaffleck']",michaelbay,"['action', 'thriller', 'sciencefiction']","['savingtheworld', 'paris', 'moon']",brucewillis billybobthornton benaffleck action thriller sciencefiction savingtheworld paris moon michaelbay
608,Men in Black II,"['tommyleejones', 'willsmith', 'riptorn']",barrysonnenfeld,"['action', 'adventure', 'comedy']","['savingtheworld', 'secretidentity', 'sunglasses']",tommyleejones willsmith riptorn action adventure comedy savingtheworld secretidentity sunglasses barrysonnenfeld
2310,Beowulf,"['raywinstone', 'angelinajolie', 'anthonyhopkins']",robertzemeckis,"['adventure', 'action', 'animation']","['denmark', 'nordicmythology', 'lie']",raywinstone angelinajolie anthonyhopkins adventure action animation denmark nordicmythology lie robertzemeckis
140300,Kung Fu Panda 3,"['jackblack', 'bryancranston', 'dustinhoffman']",jenniferyuhnelson,"['action', 'adventure', 'animation']","['china', 'martialarts', 'kungfu']",jackblack bryancranston dustinhoffman action adventure animation china martialarts kungfu jenniferyuhnelson
56292,Mission: Impossible - Ghost Protocol,"['tomcruise', 'jeremyrenner', 'simonpegg']",bradbird,"['action', 'thriller', 'adventure']","['fight', 'sequel', 'mission']",tomcruise jeremyrenner simonpegg action thriller adventure fight sequel mission bradbird
81188,Rise of the Guardians,"['chrispine', 'alecbaldwin', 'judelaw']",peterramsey,"['fantasy', 'animation', 'family']","['dream', 'santaclaus', 'nightmare']",chrispine alecbaldwin judelaw fantasy animation family dream santaclaus nightmare peterramsey
7552,Fun with Dick and Jane,"['jimcarrey', 'téaleoni', 'alecbaldwin']",deanparisot,['comedy'],"['basedonnovel', 'desperation', 'robber']",jimcarrey téaleoni alecbaldwin comedy basedonnovel desperation robber deanparisot
616,The Last Samurai,"['tomcruise', 'kenwatanabe', 'williamatherton']",edwardzwick,"['drama', 'action', 'war']","['japan', 'warcrimes', 'senseofguilt']",tomcruise kenwatanabe williamatherton drama action war japan warcrimes senseofguilt edwardzwick
147441,Exodus: Gods and Kings,"['christianbale', 'joeledgerton', 'johnturturro']",ridleyscott,"['adventure', 'drama', 'action']","['moses', 'bible', 'ancientegypt']",christianbale joeledgerton johnturturro adventure drama action moses bible ancientegypt ridleyscott
13475,Star Trek,"['chrispine', 'zacharyquinto', 'leonardnimoy']",j.j.abrams,"['sciencefiction', 'action', 'adventure']","['spacecraft', 'teleportation', 'spacemission']",chrispine zacharyquinto leonardnimoy sciencefiction action adventure spacecraft teleportation spacemission j.j.abrams
557,Spider-Man,"['tobeymaguire', 'willemdafoe', 'kirstendunst']",samraimi,"['fantasy', 'action']","['lossoflover', 'spider', 'thanksgiving']",tobeymaguire willemdafoe kirstendunst fantasy action lossoflover spider thanksgiving samraimi
82702,How to Train Your Dragon 2,"['jaybaruchel', 'gerardbutler', 'kristenwiig']",deandeblois,"['fantasy', 'action', 'adventure']","['fathersonrelationship', 'wifehusbandrelationship', 'sacrifice']",jaybaruchel gerardbutler kristenwiig fantasy action adventure fathersonrelationship wifehusbandrelationship sacrifice deandeblois
205584,Gods of Egypt,"['brentonthwaites', 'nikolajcoster-waldau', 'gerardbutler']",alexproyas,['fantasy'],"['egypt', 'underworld', 'fight']",brentonthwaites nikolajcoster-waldau gerardbutler fantasy egypt underworld fight alexproyas
10048,Stealth,"['joshlucas', 'jessicabiel', 'jamiefoxx']",robcohen,['action'],"['artificialintelligence', 'u.s.navy', 'aftercreditsstinger']",joshlucas jessicabiel jamiefoxx action artificialintelligence u.s.navy aftercreditsstinger robcohen
13183,Watchmen,"['malinåkerman', 'billycrudup', 'carlagugino']",zacksnyder,"['action', 'mystery', 'sciencefiction']","['dccomics', 'secretidentity', 'massmurder']",malinåkerman billycrudup carlagugino action mystery sciencefiction dccomics secretidentity massmurder zacksnyder
944,Lethal Weapon 4,"['melgibson', 'dannyglover', 'joepesci']",richarddonner,"['action', 'adventure', 'comedy']","['lapd', 'houseonfire', 'revolver']",melgibson dannyglover joepesci action adventure comedy lapd houseonfire revolver richarddonner
1927,Hulk,"['ericbana', 'jenniferconnelly', 'samelliott']",anglee,"['drama', 'action', 'sciencefiction']","['california', 'sanfrancisco', 'monster']",ericbana jenniferconnelly samelliott drama action sciencefiction california sanfrancisco monster anglee
